Year,Month,Entry,Exit,Riders
2020,Jan,AN,CM, 2 
2020,Jan,AN,CV, 17 
2020,Jan,AN,ED, 23 
2020,Jan,AN,NC, 20 
2020,Jan,AN,WP, 24 
2020,Jan,AN,SS, 91 
2020,Jan,AN,SB, 15 
2020,Jan,AN,SO, 2 
2020,Jan,AN,MB, 13 
2020,Jan,AN,WD, 11 
2020,Jan,AN,OA, -   
2020,Jan,AN,WS, -   
2020,Jan,AN,ML, 22 
2020,Jan,AN,BE, 17 
2020,Jan,AN,PC, 10 
2020,Jan,AN,AN, 12 
